timestamp,Panther_education_Teofila,Panther_education_Jerome,Panther_education_Misty,Panther_education_Tina,Panther_education_Janis,Panther_education_Quintin,Panther_education_Violet,Panther_education_Edna,Panther_education_Sophia,Panther_education_Hugh,Panther_education_Annetta,Panther_education_Ivan,Panther_education_Alecia,Panther_education_Rosalie,Panther_education_Jonathan
2016-11-07 01:00:00,115.9624,454.2877,27.5253,2.1004,15.0699,184.1355,132.5056,86.0166,136.0262,566.9494,90.3174,88.3371,226.8438,55.6107,9.3398
2016-11-07 02:00:00,114.9942,453.1874,27.3653,2.5005,14.9149,201.4389,135.3861,85.8166,136.4263,565.5491,91.5177,89.5373,223.6432,61.0118,9.1598
2016-11-07 03:00:00,115.7193,451.2871,27.9254,2.8005,15.2709,179.9347,134.746,83.8162,136.4263,568.9498,86.7167,91.9378,227.6439,63.8123,9.0628
2016-11-07 04:00:00,126.1883,450.2869,27.5253,2.7005,15.38,197.7382,132.8256,89.2172,149.6289,572.5505,93.418,86.4167,223.2431,65.4126,9.2838
2016-11-07 05:00:00,133.0247,402.8778,27.5253,2.5005,14.6998,245.5474,132.1855,96.0185,136.0262,557.2275,96.2186,94.8183,229.6443,63.8123,8.6797
2016-11-07 06:00:00,199.7105,451.1871,27.3653,2.3004,14.8429,409.179,138.9068,116.8226,134.826,562.3485,119.6231,179.0746,297.2574,67.0129,8.3926
2016-11-07 07:00:00,192.6352,454.1877,26.7251,1.6003,21.1621,388.1749,129.9451,142.0274,132.4255,572.9105,117.7227,171.153,267.2516,66.0127,8.1676
2016-11-07 08:00:00,190.4377,473.4914,26.3251,1.6003,24.9548,362.97,136.3463,160.0309,141.2273,570.6701,123.8239,163.2315,287.6555,57.6111,9.4008
2016-11-07 09:00:00,196.5149,511.8988,26.1651,2.9006,30.5729,320.1618,138.5867,173.4335,146.0282,594.6348,124.7241,153.1496,302.4584,51.4099,10.6551
2016-11-07 10:00:00,211.7329,522.0007,25.765,2.3004,36.088,323.1624,137.9466,180.6349,155.2299,606.237,133.7258,152.4294,322.4622,49.8096,12.5794
2016-11-07 11:00:00,216.8448,529.4022,25.925,5.001,47.9083,316.6611,136.3463,182.4352,157.2303,612.0781,143.3277,172.1132,314.8608,52.2101,12.7544
2016-11-07 12:00:00,216.3937,516.1996,24.4847,3.1006,53.5653,311.16,137.9466,178.8345,145.6281,616.799,137.1265,157.9505,304.8588,50.6098,12.8945
2016-11-07 13:00:00,204.5965,509.2983,23.9246,6.5013,53.9384,325.6628,135.7062,181.235,144.828,615.9589,136.2263,155.0699,303.6586,51.0099,13.1665
2016-11-07 14:00:00,206.1688,514.0992,24.6448,5.8011,50.8658,329.1635,135.066,180.2348,147.2284,612.0781,136.2263,139.7069,308.8596,50.6098,13.5986
2016-11-07 15:00:00,201.93,510.7986,23.5245,5.301,49.0915,327.4632,134.746,184.6356,144.4279,599.8757,139.5269,162.5114,289.2558,51.2099,13.3366
2016-11-07 16:00:00,197.2761,525.5014,24.2447,4.3008,34.5507,349.0674,134.746,180.8349,146.8283,616.0789,134.1259,148.8287,276.0533,50.0097,12.9135
2016-11-07 17:00:00,183.4874,536.6035,26.8052,5.101,30.0388,352.26800000000003,136.6664,164.0317,140.8272,595.995,127.9247,135.1461,267.6517,53.6103,12.2534
2016-11-07 18:00:00,190.0887,508.2981,26.9652,7.8015,26.065,353.7683,130.9053,154.6298,141.2273,591.2741,134.1259,142.8276,267.2516,60.6117,13.1205
2016-11-07 19:00:00,183.6585,484.7936,26.7251,4.0008,24.6318,366.5707,130.2651,142.4275,141.2273,582.5124,129.625,137.3065,264.0509,56.0108,13.6146
2016-11-07 20:00:00,187.2681,456.3881,27.1252,4.8009,23.5476,368.1711,134.1059,129.625,139.2269,589.3137,117.8227,132.5056,254.8492,58.4113,12.9585
2016-11-07 21:00:00,162.8724,458.2885,26.8852,3.4006,23.1815,358.3692,139.5469,116.6225,137.2265,567.5896,110.6213,128.9049,242.0467,60.2116,13.4266
2016-11-07 22:00:00,120.9663,456.9882,26.9652,4.6009,23.8436,253.849,136.0262,96.6187,138.4267,573.7907,78.7152,121.2234,216.0417,55.2106,11.5132
2016-11-07 23:00:00,116.2284,442.2853,27.3653,2.3004,23.6376,211.9409,136.0262,82.4159,136.0262,569.3099,92.8179,124.584,218.4422,62.212,8.5777
2016-11-08 00:00:00,109.3891,430.5831,26.5651,4.0008,18.1705,192.3371,135.3861,77.815,131.2253,565.3891,92.0178,112.5817,214.0413,65.2126,9.3758
2016-11-08 01:00:00,105.5624,424.982,27.1252,3.0006,13.3936,175.3338,139.5469,78.2151,131.2253,567.5095,84.9164,99.1391,212.8411,66.0127,8.8977
2016-11-08 02:00:00,106.7156,425.2821,17.3633,2.3004,12.9115,191.937,135.7062,79.0153,130.8253,569.79,89.6173,98.8991,211.6408,66.2128,7.9705
2016-11-08 03:00:00,108.3739,424.782,15.9231,3.1006,12.6214,173.4335,137.9466,82.0158,130.4252,534.1031,87.7169,99.6192,209.6405,66.4128,8.3816
2016-11-08 04:00:00,114.8522,428.2826,16.8033,2.6005,12.2574,190.8368,134.42600000000002,86.0166,131.6254,561.5084,94.0181,101.7796,214.4414,66.8129,6.3852
2016-11-08 05:00:00,129.0839,430.083,16.8833,2.0004,10.423,241.6467,131.8655,100.8194,132.0255,580.432,96.3186,105.1403,222.4429,68.0131,7.5965
2016-11-08 06:00:00,181.555,431.0832,17.0433,2.6005,10.336,436.4842,136.6664,112.8218,130.4252,574.7109,127.0245,152.9095,252.4487,66.8129,7.5325
2016-11-08 07:00:00,181.8541,436.4842,16.8833,4.1008,11.7803,395.2763,138.5867,131.8254,130.8253,577.7115,109.3211,139.947,256.8496,68.2132,7.0674
2016-11-08 08:00:00,196.3269,448.9866,10.322,4.4008,20.1739,369.1713,134.42600000000002,156.6302,133.2257,597.7153,130.3252,135.6262,257.6497,60.4117,8.0776
2016-11-08 09:00:00,203.8923,475.8918,27.6853,6.1012,22.0052,348.8673,144.3478,171.233,144.0278,594.6348,137.1265,135.3861,271.2523,57.011,8.6497
2016-11-08 10:00:00,215.3286,492.8951,26.005,4.9009,28.8086,326.0629,143.3877,182.2352,151.2292,612.7182,151.8293,150.269,280.4541,50.8098,9.6579
2016-11-08 11:00:00,215.6246,511.0986,25.4449,8.4016,26.6812,314.1606,137.6266,180.8349,150.8291,609.8377,145.328,152.4294,296.0571,50.4097,10.328
2016-11-08 12:00:00,213.5022,528.9021,24.9648,8.5016,18.6806,315.5609,141.1472,181.235,141.6273,598.9156,143.2276,140.6671,294.0567,51.2099,10.464
2016-11-08 13:00:00,218.1401,524.0011,23.6846,10.7021,28.3905,323.5625,139.86700000000002,188.4364,140.02700000000002,605.7169,144.0278,143.5477,291.2562,51.0099,11.0341
2016-11-08 14:00:00,203.7833,537.8038,24.6448,12.1023,24.6878,335.5647,137.9466,188.0363,142.8276,599.5957,142.0274,142.5875,292.0564,51.81,10.6811
2016-11-08 15:00:00,200.6137,540.4043,25.925,13.2026,43.1473,338.3653,138.9068,188.8364,142.0274,606.3969999999999,147.7285,143.3076,299.6578,50.4097,11.4042
2016-11-08 16:00:00,194.2995,544.5051,25.4449,13.5026,34.2166,343.4663,137.3065,175.8339,145.22799999999998,613.8785,141.1272,133.2257,287.6555,51.81,10.467
2016-11-08 17:00:00,181.6801,517.0998,28.3255,8.5016,27.9374,351.4678,137.6266,165.832,138.4267,606.317,129.2249,125.3042,278.8538,50.8098,9.9339
2016-11-08 18:00:00,182.9033,494.3954,27.7654,9.0017,23.4395,360.4696,127.0645,158.8306,136.8264,591.3941,139.6269,131.7854,276.8534,54.8106,12.1704
2016-11-08 19:00:00,192.9492,480.3927,27.6053,3.9007,19.5958,364.6704,129.9451,145.028,134.42600000000002,591.7142,132.1255,133.4658,274.0529,58.6113,12.4224
2016-11-08 20:00:00,185.6548,472.7913,27.6053,6.7013,22.8954,379.7733,128.6648,140.2271,132.4256,577.1114,127.3246,127.9447,267.6517,60.4117,10.6181
2016-11-08 21:00:00,187.0681,463.5895,26.5651,2.4005,22.6164,374.6723,130.9053,131.4254,132.0255,575.6711,109.8212,115.2222,270.4522,62.412,11.2562
2016-11-08 22:00:00,171.007,467.4902,27.2853,4.6009,23.5466,351.0677,134.42600000000002,107.2207,137.2265,584.3527,112.1216,112.5817,237.6459,57.211000000000006,11.3162
2016-11-08 23:00:00,131.8744,459.0886,26.7251,2.9006,22.1533,234.9453,133.1457,91.0176,136.0262,577.0714,88.9172,108.0208,218.0421,65.6127,10.7381
2016-11-09 00:00:00,123.6449,454.1876,25.765,4.7009,15.8431,191.4369,129.3049,92.2178,133.2257,572.2704,95.3184,108.0208,210.0405,65.4126,10.125
2016-11-09 01:00:00,120.0332,452.5873,27.6053,5.8011,14.0207,196.938,136.6664,87.0168,132.4256,580.0719,97.0187,100.3394,205.2396,65.8127,7.9455
2016-11-09 02:00:00,116.1404,449.8868,27.8454,4.4008,12.3954,176.03400000000002,139.5469,89.2172,132.4256,584.8729,96.6187,101.7796,204.0394,67.0129,8.7057
2016-11-09 03:00:00,114.7522,444.3858,28.0054,4.9009,13.8047,193.1373,140.5071,84.4163,131.2253,580.9921,93.018,103.2199,204.4394,67.413,7.6835
2016-11-09 04:00:00,116.0484,445.9861,27.8454,3.5007,12.3794,172.9334,137.3065,91.4176,132.4256,577.2714,96.3186,100.5794,204.4394,66.6129,8.2716
2016-11-09 05:00:00,131.4173,446.0861,27.5253,3.3006,12.3544,200.8387,134.746,96.2186,132.0255,579.8719,100.9195,99.1391,205.6397,65.6126,8.1106
2016-11-09 06:00:00,149.1068,450.0869,27.2053,2.3004,13.5176,260.6503,136.6664,114.8222,130.4252,578.6717,100.7194,113.3019,210.8407,66.2128,7.6215
2016-11-09 07:00:00,201.7219,454.0876,27.3653,2.7005,11.5752,416.9805,139.86700000000002,136.8264,129.625,584.3528,112.2217,155.0699,246.8476,64.2124,7.5014
2016-11-09 08:00:00,184.5456,469.8907,29.0456,3.2006,17.8484,350.3676,135.7062,156.2301,139.2269,597.3553,118.5229,141.1472,243.2469,58.2112,8.2626
2016-11-09 09:00:00,204.5295,522.0007,27.7654,6.7013,21.7232,347.5671,140.8272,180.4348,142.8276,613.2784,125.1241,145.7081,270.8523,56.4109,8.7607
2016-11-09 10:00:00,220.3755,548.3058,26.9652,4.3008,29.2927,336.3649,138.5867,183.6354,127.2246,623.0802,135.9262,149.5489,293.6567,53.0102,10.8611
2016-11-09 11:00:00,217.86,544.005,25.925,7.4014,35.8979,334.5645,135.066,188.2363,137.2265,615.2387,146.1282,167.0722,298.4576,52.8102,11.4912
2016-11-09 12:00:00,206.9659,537.6037,24.5647,4.2008,35.0868,332.8642,133.4658,188.6364,135.6262,606.1569999999999,141.9274,159.3908,289.6559,50.4097,11.4592
2016-11-09 13:00:00,207.469,536.6035,24.6448,4.6009,36.129,347.7671,138.5867,184.0355,140.8272,613.5584,145.6281,167.7924,292.8565,51.4099,10.9861
2016-11-09 14:00:00,201.1088,549.506,25.4449,4.4008,48.4613,350.8677,136.0262,181.8351,144.4279,603.5565,144.828,146.9083,299.2578,52.6101,10.8181
2016-11-09 15:00:00,199.1144,560.3081,26.4851,4.9009,48.4053,341.0658,132.5056,181.6351,145.22799999999998,606.637,139.92700000000002,139.2269,291.2562,52.4101,10.7951
2016-11-09 16:00:00,204.0244,569.2099,27.6853,6.6013,34.1866,370.7716,135.0661,180.4348,144.828,610.1578,128.4248,148.5887,288.4557,55.8108,10.9351
2016-11-09 17:00:00,187.2021,546.8055,27.1252,5.8011,28.1174,366.3707,138.5867,171.233,140.8272,608.4774,124.7241,138.7468,274.453,56.81100000000001,10.8981
2016-11-09 18:00:00,187.6662,545.2052,28.9656,7.6015,23.8846,361.3697,138.9068,164.6318,140.02700000000002,612.1982,140.02700000000002,152.6694,276.0533,59.2114,11.9123
2016-11-09 19:00:00,191.1099,518.9001,28.6455,4.6009,22.6434,362.67,137.3065,151.6292,138.0266,622.6001,143.7277,143.0676,273.6528,58.8113,12.6394
2016-11-09 20:00:00,200.5367,509.9984,28.2455,6.3012,19.4208,368.5711,132.8256,138.0266,135.2261,607.0771,140.02700000000002,149.5489,272.8526,62.212,12.5424
2016-11-09 21:00:00,182.0751,486.994,27.9254,2.6005,19.2587,379.8733,135.3861,136.8264,134.4259,586.6732,115.0222,135.3861,269.2519,62.012,11.2242
2016-11-09 22:00:00,176.7871,493.1952,27.2853,4.9009,19.1557,371.1716,135.3861,120.0232,138.8268,586.4732,113.2219,125.5442,232.8449,62.212,11.4122
2016-11-09 23:00:00,119.253,478.6924,27.6053,2.1004,17.8464,235.5454,135.3861,114.4221,137.6266,591.6742,91.3176,105.8604,210.4406,64.4124,10.0669
2016-11-10 00:00:00,111.8416,467.5902,27.1252,4.5009,17.5014,189.0365,135.3861,102.0197,131.2253,587.0733,96.0185,110.6614,208.0401,62.212,9.2448
2016-11-10 01:00:00,105.0583,469.0905,27.4453,2.6005,16.5322,192.6372,127.7046,83.016,131.2253,585.5930000000001,94.9183,103.2199,203.6393,59.8115,8.7737
2016-11-10 02:00:00,106.6856,462.7893,28.3255,3.0006,14.1687,173.0334,138.2667,82.0158,132.0255,595.4749,92.5179,101.7796,208.8403,60.6117,9.2738
2016-11-10 03:00:00,105.9074,458.3885,27.6853,2.2004,19.8888,192.4371,140.5071,81.8158,132.0255,586.8733,94.3182,105.1403,205.2396,66.0127,8.1406
2016-11-10 04:00:00,106.0955,458.2884,27.9254,2.9006,21.8692,173.9336,130.9053,87.0168,131.6254,583.5926,96.3186,102.4998,202.8391,66.4128,8.8347
2016-11-10 05:00:00,117.9147,458.5885,27.1252,2.8005,15.576,200.6387,133.7858,89.6173,131.6254,578.6717,98.0189,103.9401,206.8399,67.21300000000001,7.6565
2016-11-10 06:00:00,136.7354,461.089,27.1252,2.2004,12.3894,262.4506,133.4658,110.0212,130.4252,581.8723,109.2211,118.3428,214.8415,68.0131,7.5635
2016-11-10 07:00:00,198.2553,463.7895,27.2853,2.5005,11.7433,433.1836,134.42600000000002,130.6252,130.8253,591.2341,118.4228,175.7139,250.0483,69.2133,7.9725
2016-11-10 08:00:00,193.8064,478.3923,27.4453,2.4005,19.1357,375.5725,136.0262,154.8299,136.8264,602.0762,128.8249,166.3521,267.2516,57.011,7.5744
2016-11-10 09:00:00,211.6098,500.9967,26.1651,1.9004,24.6668,357.66900000000004,133.1457,173.4335,143.6277,597.3553,142.8276,149.0688,274.0529,58.0112,9.3038
2016-11-10 10:00:00,214.9805,526.8017,25.1249,2.2004,32.0212,352.6681,130.2651,180.8349,154.8299,606.7571,149.9289,144.7479,282.8546,54.4105,10.324000000000002
2016-11-10 11:00:00,216.8048,532.4027,24.3247,5.001,37.4822,330.0637,128.3448,178.0344,148.0286,603.9566,150.6291,144.5079,288.8558,49.6096,11.3892
2016-11-10 12:00:00,214.4854,545.3052,23.8446,2.1004,40.9969,332.0641,133.7858,182.6353,143.6277,597.3553,146.7283,128.1847,291.6563,51.81,12.0003
2016-11-10 13:00:00,207.072,541.1044,23.7646,7.9015,39.9267,340.2657,134.42600000000002,186.636,142.8276,600.7559,146.2282,149.5489,291.6563,51.6099,12.4754
2016-11-10 14:00:00,207.5201,545.7053,23.5245,5.101,36.7271,344.2664,131.8655,182.0351,146.4283,606.557,145.9282,139.4669,291.2562,53.4103,12.5924
2016-11-10 15:00:00,194.7006,541.2044,23.5245,7.5014,35.5919,351.2678,127.3846,178.8345,149.2288,608.9575,137.2265,138.2667,288.8557,52.0101,12.6354
2016-11-10 16:00:00,198.3293,533.903,25.4449,6.7013,30.6189,348.0672,128.0247,175.8339,151.2292,612.1581,131.3253,141.3873,294.0567,53.2103,12.5444
2016-11-10 17:00:00,184.5796,525.3014,34.5667,5.001,24.9058,379.3732,124.184,169.6327,141.6273,606.077,132.1255,132.5056,285.6551,55.6107,11.8773
2016-11-10 18:00:00,180.8349,515.1994,28.7255,4.1008,19.9478,372.1718,128.3448,167.2323,140.4271,593.2745,133.9259,111.3815,284.4549,57.211000000000006,12.4024
2016-11-10 19:00:00,177.5343,500.5966,26.4851,3.5007,15.2179,371.5717,138.9068,149.6289,134.4259,589.7938,137.4265,123.1438,268.4518,62.8121,13.3266
2016-11-10 20:00:00,187.7172,489.1944,27.2053,4.7009,12.6684,386.7746,142.7476,133.6258,136.0262,587.8734,131.4253,131.3053,257.6497,66.4128,13.8257
2016-11-10 21:00:00,176.394,478.5924,26.4051,1.6003,12.2003,402.1776,131.8655,126.2244,134.42600000000002,580.8321,119.423,136.3463,255.6494,68.2132,13.6016
2016-11-10 22:00:00,169.8928,481.1929,24.1647,3.2006,11.5072,378.5731,126.4244,103.4199,135.6262,581.1921,112.9218,115.2222,233.6451,69.2133,12.0263
2016-11-10 23:00:00,113.0938,465.7899,17.6034,1.7003,17.3163,244.5472,128.3448,85.6165,132.8256,577.5914,74.5144,109.9412,216.8419,57.4111,10.9831
2016-11-11 00:00:00,109.3661,461.8891,15.9231,2.9006,21.4471,183.8355,128.3448,83.21600000000001,132.4256,570.5901,89.7173,102.9799,207.6401,47.0091,9.8289
2016-11-11 01:00:00,108.3649,461.289,14.5628,1.8003,21.1301,196.0378,130.2651,85.8166,132.8256,572.9906,89.8173,97.2188,207.6401,50.4097,9.4628
2016-11-11 02:00:00,109.5311,454.6878,15.763,2.8005,20.995,171.4331,129.625,82.816,133.2257,583.9127,89.4173,98.419,208.4402,49.4095,8.7237
2016-11-11 03:00:00,108.0928,447.9865,15.443,1.9004,11.8743,195.8378,131.8655,81.0156,132.8256,577.3914,90.7175,100.0993,206.0398,50.2097,8.7297
2016-11-11 04:00:00,107.6758,447.9865,15.0429,2.6005,10.1529,173.1334,134.1059,85.8166,133.6258,584.3927,89.5173,97.6989,208.4402,51.81,8.7087
2016-11-11 05:00:00,117.7827,446.9862,15.683,1.7003,10.069,207.24,135.0661,90.0174,133.2257,584.5528,91.2176,97.9389,207.24,50.0097,8.7107
2016-11-11 06:00:00,124.413,445.786,15.443,2.0004,10.11,305.959,134.42600000000002,102.4198,131.2253,583.4726,96.8187,113.5419,213.6412,51.4099,8.6437
2016-11-11 07:00:00,198.8754,451.8872,15.8431,1.9004,9.6368,494.9955,132.8256,107.8208,128.0247,597.2752,114.9222,187.4762,272.4526,50.6098,8.2096
2016-11-11 08:00:00,181.6901,454.9878,23.2045,1.1002,11.5712,399.2771,131.5454,106.8206,128.4248,590.1939,119.8231,170.1928,267.2516,56.4109,8.2006
2016-11-11 09:00:00,175.1848,468.5904,28.2455,2.5005,19.8068,361.9699,138.2667,113.2219,130.0251,596.9152,98.0189,163.4715,270.8523,56.4109,10.462
2016-11-11 10:00:00,181.0529,484.7936,24.9648,2.7005,27.3433,369.8714,132.1855,116.8226,135.2261,596.9152,94.0181,139.7069,259.6501,55.0106,10.9691
2016-11-11 11:00:00,181.476,484.3935,24.2447,3.8007,40.8029,328.9635,136.9864,119.6231,132.0255,591.7142,96.3186,128.9049,290.45599999999996,53.4103,11.9113
2016-11-11 12:00:00,169.7647,486.7939,24.4047,3.0006,47.7672,328.7634,137.9466,126.2244,130.8253,588.5136,93.418,123.6239,263.6509,50.2097,12.4524
2016-11-11 13:00:00,170.7009,493.6953,24.2447,7.7015,47.8482,337.6652,139.86700000000002,127.0245,128.0247,598.9556,90.1174,125.7843,267.2516,49.6096,12.4754
2016-11-11 14:00:00,179.0076,506.3977,24.4847,6.1012,48.1843,336.1649,138.5867,123.0237,127.6246,600.956,90.8175,117.6227,274.853,49.4095,12.5454
2016-11-11 15:00:00,167.6834,502.2969,24.7248,6.1012,40.0787,334.1645,128.9849,124.224,129.625,597.6353,89.0172,117.3826,268.4518,51.0099,12.5094
2016-11-11 16:00:00,176.21,507.0978,26.8052,3.7007,38.5994,358.8692,125.7843,126.0243,130.8253,603.5165,89.4173,122.9037,278.4537,53.4103,12.4714
2016-11-11 17:00:00,182.5702,490.9947,26.7251,4.8009,30.87,378.273,125.1442,122.4236,130.4252,603.6365,91.7177,119.5431,263.6509,55.2106,12.5054
2016-11-11 18:00:00,180.8979,491.6949,27.6853,4.4008,13.6396,382.8739,130.5852,118.8229,131.6254,608.4774,105.4203,127.4646,277.6536,55.2106,12.8045
2016-11-11 19:00:00,207.46400000000003,476.1919,25.0448,2.8005,14.8549,414.58,134.42600000000002,121.4234,132.4256,602.9564,110.7214,136.8264,275.6532,67.6131,11.2902
2016-11-11 20:00:00,206.0187,468.2904,16.9633,3.4006,20.2109,411.9795,135.3861,113.4219,132.0255,604.7567,114.122,140.4271,268.0517,65.6126,11.3182
2016-11-11 21:00:00,213.1761,463.9895,17.8435,2.4005,16.9183,430.283,133.4658,110.6213,131.6254,584.4328,111.4215,140.4271,270.0521,51.6099,11.3352
2016-11-11 22:00:00,174.7987,470.3908,17.5234,2.9006,16.5512,380.8735,133.7858,96.2186,134.826,583.0325,109.1211,124.584,220.0425,47.6092,8.9407
2016-11-11 23:00:00,108.1499,466.39,17.2033,1.7003,17.7764,246.2475,129.3049,81.4157,132.4256,593.4345,79.7154,110.9014,219.6424,48.6094,10.0039
2016-11-12 00:00:00,109.5831,454.4877,17.2833,2.8005,10.61,187.3361,127.3846,81.2157,130.8253,593.0344,81.5157,106.3405,212.0409,48.8094,9.0267
2016-11-12 01:00:00,108.1879,454.5877,16.8833,1.8003,10.529000000000002,188.0363,130.5852,78.0151,132.4256,589.9539,82.3159,100.0993,214.8414,47.4092,8.8157
2016-11-12 02:00:00,108.1969,456.1880000000001,16.4832,2.4005,10.5991,172.9334,128.0247,79.0153,132.0255,590.4339,89.6173,103.7,208.4402,45.0087,8.8307
2016-11-12 03:00:00,108.773,451.4871,17.2033,2.1004,10.6461,189.9366,132.1855,77.4149,131.6254,600.0358,89.1172,105.1403,212.44099999999997,48.6094,8.8347
2016-11-12 04:00:00,108.3549,455.4879,16.9633,2.0004,10.7231,173.0334,131.5454,84.4163,132.4256,605.3568,88.9172,106.8206,214.8415,47.6092,8.8387
2016-11-12 05:00:00,115.4823,453.0874,16.8833,1.8003,10.6541,205.3396,130.5852,88.4171,132.0255,610.3578,91.1176,104.6602,214.0413,45.2087,8.8537
2016-11-12 06:00:00,127.7096,452.5873,17.2033,1.7003,10.581,282.7546,128.3448,97.6188,130.8253,599.4357,97.5188,117.3826,222.843,45.6088,8.7587
2016-11-12 07:00:00,213.5582,451.6872,17.5234,1.4003,10.0349,512.3989,134.746,103.0199,127.6246,594.0346,115.6223,204.9996,301.6582,47.8092,8.5016
2016-11-12 08:00:00,199.4355,447.1863,18.0835,2.4005,11.5412,428.0826,127.0645,103.4199,126.8245,599.5157,114.122,198.7583,286.8553,57.011,8.4146
2016-11-12 09:00:00,210.6106,453.7876,23.6046,2.8005,14.2258,414.9801,133.4658,103.0199,128.8249,587.7134,110.3213,174.7537,270.8523,65.6126,8.2806
2016-11-12 10:00:00,193.4103,453.9876,27.2853,2.5005,18.5156,366.6708,138.9068,108.821,132.8256,593.2345,92.9179,179.5546,272.8526,58.4113,10.478
2016-11-12 11:00:00,190.8318,461.389,26.005,1.8003,23.0254,363.7702,149.4688,105.8204,130.8253,594.3147,92.0178,157.2303,249.2481,54.6105,11.1382
2016-11-12 12:00:00,183.0613,461.4891,24.0046,1.1002,30.982,348.8673,136.3463,106.2205,128.4248,586.3131,93.418,146.6683,268.4518,54.0104,11.9473
2016-11-12 13:00:00,185.0967,462.1892,24.0846,3.7007,32.7793,341.6659,137.3065,110.2213,126.4244,583.2325,85.9166,130.8253,259.25,50.6098,11.3912
2016-11-12 14:00:00,183.9725,461.4891,24.0846,1.4003,31.9312,357.2689,138.5867,108.0208,125.6242,579.9119,87.4169,128.1847,266.0513,50.0097,10.8901
2016-11-12 15:00:00,182.6893,461.089,24.2447,6.0012,32.4073,333.9645,140.1871,110.4213,126.0243,577.9115,91.4176,132.7456,262.0506,50.0096,10.8931
2016-11-12 16:00:00,193.7444,469.2905,39.7677,2.5005,33.9445,373.7721,136.9864,110.8214,125.6242,582.3124,90.2174,131.0653,265.6513,51.4099,11.3662
2016-11-12 17:00:00,186.0089,469.1906,24.8848,6.2012,25.5609,371.7717,129.3049,111.0214,127.2246,593.3145,93.7181,130.1051,251.2485,52.6101,11.0951
2016-11-12 18:00:00,190.7578,466.6901,25.4449,3.4006,13.5346,395.6764,138.5867,108.2209,130.8253,595.5549,102.7198,138.5067,265.2512,49.6096,10.0359
2016-11-12 19:00:00,202.112,469.9907,25.1249,3.7007,13.9237,398.1768,138.5867,107.4207,131.6254,600.2358,107.6208,141.6273,276.4533,64.8125,8.6136
2016-11-12 20:00:00,199.3925,470.2907,17.3633,2.9006,12.8155,417.6806,146.5883,105.6204,133.2257,606.557,114.222,140.4271,241.2466,66.0127,7.7105
2016-11-12 21:00:00,203.6483,462.0892,16.0031,1.8003,14.3308,430.083,142.1074,105.8204,132.8256,590.4339,108.621,145.4681,246.8476,45.4088,7.4374
2016-11-12 22:00:00,188.6154,463.1894,16.4032,2.8005,12.0003,396.3765,138.9068,95.2184,132.4256,598.4355,104.3201,144.988,206.4398,44.2085,7.4614
2016-11-12 23:00:00,110.0692,458.0884,16.2431,2.1004,11.6662,254.3491,135.7062,79.0153,131.2253,605.2368,87.0168,106.3405,202.8391,45.6088,7.4394
2016-11-13 00:00:00,110.5073,456.088,17.6834,2.3004,10.149,191.2369,139.5469,83.016,131.2253,620.4397,93.8181,105.8604,202.4391,46.409,7.4384
2016-11-13 01:00:00,109.3201,456.7881,17.3633,1.7003,20.3099,196.2379,136.0262,81.2157,130.8253,615.0387,93.018,97.4588,199.6385,47.4092,7.4514
2016-11-13 02:00:00,109.0471,456.8882,20.1639,2.2004,20.843000000000004,176.03400000000002,139.2269,80.2155,131.6254,616.559,93.518,101.2996,202.4391,45.2087,7.3834
2016-11-13 03:00:00,108.1619,458.5885,26.6451,2.1004,10.508,199.0384,140.8272,79.8154,131.2253,606.437,93.7181,102.4998,203.6393,66.6128,7.3174
2016-11-13 04:00:00,107.1477,452.8874,28.4855,1.9004,10.14,172.6333,136.9864,89.2172,131.6254,614.5586,93.8181,105.6204,209.6405,64.8125,7.3614
2016-11-13 05:00:00,119.379,452.7874,28.3255,1.9004,10.184,202.33900000000003,135.7062,89.8173,132.0255,610.8379,94.2182,108.741,217.2419,66.8129,7.3444
2016-11-13 06:00:00,123.2838,453.7876,28.2455,2.2004,10.0129,278.6538,135.7062,100.4194,136.4263,619.6396,107.0206,107.3007,231.2446,66.4128,7.3164
2016-11-13 07:00:00,210.9477,447.9865,28.3255,1.2002,9.5839,462.8893,133.4658,107.8208,128.0247,609.3176,122.2236,202.8391,270.4522,64.2124,7.0144
2016-11-13 08:00:00,199.4235,445.3859,27.2053,1.3002,9.1758,421.3813,134.1059,104.8202,126.4244,606.317,124.224,187.2361,281.6544,62.012,6.8363
2016-11-13 09:00:00,195.0577,456.5881,28.0054,1.3002,9.4358,364.8704,138.5867,105.8204,126.0243,597.7954,121.9235,162.9915,258.4499,52.6101,7.4284
2016-11-13 10:00:00,197.2011,455.5879,29.2056,1.8003,16.6152,351.7679,147.8685,108.821,126.8245,604.9167,100.3193,159.1507,268.0517,53.6103,9.0448
2016-11-13 11:00:00,194.5055,456.9882,29.6057,5.101,23.4345,333.7644,148.1886,112.4217,126.4244,604.2366,102.6198,148.8287,266.0513,50.4097,9.6179
2016-11-13 12:00:00,198.9294,458.5885,27.4453,4.2008,25.2169,341.4659,150.7491,114.222,127.2246,591.1141,88.21700000000001,141.1472,260.0502,49.4095,9.8419
2016-11-13 13:00:00,175.1558,460.7889,27.2853,6.9013,31.095,329.5636,143.7077,123.0237,126.8245,593.9946,86.9168,123.3838,265.2512,48.2093,9.8669
